vertex_id:int,label_id:int,title:string,genres:string,avgrating:double,year:double,gender:string,age:double,occupation:int,zip-code:string
8244,1,,,,,M,35,19,01054
8245,1,,,,,F,25,14,94301
8246,1,,,,,M,1,10,55427
8247,1,,,,,M,35,0,94610
8248,1,,,,,M,25,2,11105
8249,1,,,,,M,56,1,53705
8250,1,,,,,M,25,16,47274
8251,1,,,,,M,25,7,49686
8252,1,,,,,M,18,12,02115
8253,1,,,,,M,18,2,27514
8254,1,,,,,F,1,10,99016
8255,1,,,,,M,18,16,24541
8256,1,,,,,M,18,12,60622
8257,1,,,,,M,25,0,22306
8258,1,,,,,F,35,16,48237
8259,1,,,,,F,25,9,48306
8260,1,,,,,F,18,9,73008
8261,1,,,,,M,45,16,55011
8262,1,,,,,M,25,14,02134
8263,1,,,,,M,35,14,48217
8264,1,,,,,M,25,7,05346
8265,1,,,,,M,25,0,69301
8266,1,,,,,F,25,9,84037
8267,1,,,,,M,35,10,94133
8268,1,,,,,F,25,6,22903
8269,1,,,,,M,35,12,19107
8270,1,,,,,M,35,14,94085
8271,1,,,,,M,35,17,19473
8272,1,,,,,M,18,4,98105
8273,1,,,,,F,25,4,90034
8274,1,,,,,M,25,0,21532
8275,1,,,,,M,45,17,60185
8276,1,,,,,M,35,7,21013
8277,1,,,,,F,1,10,17036
8278,1,,,,,M,50,16,11963
8279,1,,,,,M,25,4,60614
8280,1,,,,,F,1,10,03608
8281,1,,,,,F,25,7,48237
8282,1,,,,,M,35,7,48306
8283,1,,,,,M,25,0,02134
8284,1,,,,,F,18,4,63332
8285,1,,,,,F,56,13,97113
8286,1,,,,,M,25,1,19103
8287,1,,,,,F,25,0,55408
8288,1,,,,,M,50,1,48371
8289,1,,,,,F,45,0,11372
8290,1,,,,,M,35,7,30324
8291,1,,,,,M,25,4,01604
8292,1,,,,,M,35,14,07920
8293,1,,,,,F,25,4,48042
8294,1,,,,,M,25,17,02139
8295,1,,,,,F,18,20,55104
8296,1,,,,,M,25,15,02143
8297,1,,,,,M,18,4,66044
8298,1,,,,,F,45,1,43202
8299,1,,,,,M,35,16,55303
8300,1,,,,,M,25,18,97034
8301,1,,,,,F,18,4,94611
8302,1,,,,,F,25,4,22207
8303,1,,,,,F,35,3,48237
8304,1,,,,,F,35,0,04287
8305,1,,,,,M,25,0,46240
8306,1,,,,,M,35,14,55415
8307,1,,,,,M,35,7,10021
8308,1,,,,,F,35,2,33619
8309,1,,,,,M,25,15,10461
8310,1,,,,,M,25,15,92656
8311,1,,,,,F,1,10,90291
8312,1,,,,,M,25,0,27403
8313,1,,,,,F,25,0,02144
8314,1,,,,,F,25,4,53951
8315,1,,,,,F,25,4,53951
8316,1,,,,,F,18,4,78705
8317,1,,,,,F,18,4,94702
8318,1,,,,,M,25,12,41042
8319,1,,,,,F,45,1,10469
8320,1,,,,,M,25,17,61615
8321,1,,,,,M,25,20,11717
8322,1,,,,,F,25,6,55433
8323,1,,,,,M,25,14,97202
8324,1,,,,,F,25,1,97225
8325,1,,,,,F,18,17,94606
8326,1,,,,,M,25,4,94305
8327,1,,,,,M,25,12,55433
8328,1,,,,,M,25,16,22207
8329,1,,,,,M,25,12,84062
8330,1,,,,,M,25,7,92691
8331,1,,,,,M,25,14,97219
8332,1,,,,,M,56,1,45224
8333,1,,,,,F,56,6,23225
8334,1,,,,,F,18,4,94309
8335,1,,,,,F,25,4,94610
8336,1,,,,,M,18,4,94111
8337,1,,,,,M,25,0,98040
8338,1,,,,,M,1,0,48302
8339,1,,,,,M,50,20,98119
8340,1,,,,,M,18,4,94703
8341,1,,,,,M,18,2,10010
8342,1,,,,,F,35,9,48302
8343,1,,,,,M,25,4,55417
8344,1,,,,,M,35,11,20895
8345,1,,,,,M,25,4,55417
8346,1,,,,,M,25,7,20016
8347,1,,,,,M,25,0,44691
8348,1,,,,,M,25,0,98115
8349,1,,,,,M,50,1,19481
8350,1,,,,,F,50,6,48094
8351,1,,,,,F,25,6,90405
8352,1,,,,,M,35,20,80222
8353,1,,,,,M,18,4,73071
8354,1,,,,,M,56,13,10025
8355,1,,,,,M,25,7,30041
8356,1,,,,,F,45,0,10036
8357,1,,,,,F,25,7,94115
8358,1,,,,,M,35,12,95051
8359,1,,,,,M,35,20,94574
8360,1,,,,,F,25,1,92037
8361,1,,,,,M,25,17,94041
8362,1,,,,,M,45,14,55416
8363,1,,,,,M,25,4,99163
8364,1,,,,,F,25,14,37076
8365,1,,,,,F,18,4,06074
8366,1,,,,,M,45,15,85255
8367,1,,,,,F,18,4,84109
8368,1,,,,,M,25,4,92037
8369,1,,,,,F,45,7,77006
8370,1,,,,,M,35,2,03431
8371,1,,,,,M,35,1,53704
8372,1,,,,,M,25,14,94117
8373,1,,,,,M,35,14,74012
8374,1,,,,,M,35,7,19004
8375,1,,,,,M,35,5,91343
8376,1,,,,,M,25,12,94043
8377,1,,,,,M,56,13,94306
8378,1,,,,,M,35,16,94705
8379,1,,,,,F,35,7,08318
8380,1,,,,,F,18,4,27514
8381,1,,,,,M,45,14,46038
8382,1,,,,,M,50,6,05055
8383,1,,,,,M,35,2,90292
8384,1,,,,,M,56,13,76051
8385,1,,,,,M,35,0,04473
8386,1,,,,,F,35,15,06119
8387,1,,,,,M,25,7,05346
8388,1,,,,,M,25,0,22101
8389,1,,,,,F,25,0,04473
8390,1,,,,,M,35,1,55454
8391,1,,,,,M,18,1,50201
8392,1,,,,,M,35,14,01746
8393,1,,,,,M,25,9,44310
8394,1,,,,,M,18,12,02215
8395,1,,,,,F,1,10,79605
8396,1,,,,,F,45,17,55419
8397,1,,,,,F,25,7,78703
8398,1,,,,,M,18,1,60626
8399,1,,,,,M,56,7,40505
8400,1,,,,,M,18,18,56002
8401,1,,,,,M,18,12,10027
8402,1,,,,,M,18,10,79605
8403,1,,,,,F,25,6,55417
8404,1,,,,,F,18,0,91765
8405,1,,,,,F,18,4,48109
8406,1,,,,,M,45,17,18036
8407,1,,,,,M,25,11,13031
8408,1,,,,,M,25,7,02035
8409,1,,,,,M,18,20,02601
8410,1,,,,,F,18,0,75115
8411,1,,,,,M,25,14,68502
8412,1,,,,,M,1,0,92804
8413,1,,,,,M,25,0,60647
8414,1,,,,,M,45,0,06804
8415,1,,,,,F,35,16,24450
8416,1,,,,,M,25,17,32250
8417,1,,,,,M,35,17,03824
8418,1,,,,,M,25,17,90245
8419,1,,,,,M,50,1,55405
8420,1,,,,,M,25,2,97205
8421,1,,,,,F,25,16,02465
8422,1,,,,,M,45,17,48310
8423,1,,,,,M,35,7,03885
8424,1,,,,,F,35,9,02816
8425,1,,,,,M,25,2,90035
8426,1,,,,,M,35,11,95405
8427,1,,,,,M,35,12,55122
8428,1,,,,,M,35,7,90014-1718
8429,1,,,,,F,56,6,01852
8430,1,,,,,M,35,5,96707-1321
8431,1,,,,,F,35,16,95828
8432,1,,,,,F,56,0,98801
8433,1,,,,,M,25,19,31401
8434,1,,,,,M,50,16,55347
8435,1,,,,,M,50,11,04102
8436,1,,,,,M,25,17,98033
8437,1,,,,,M,25,14,24450
8438,1,,,,,M,18,18,52301
8439,1,,,,,M,50,1,93105
8440,1,,,,,M,45,3,50312
8441,1,,,,,M,18,20,91505
8442,1,,,,,M,35,16,19003
8443,1,,,,,M,56,1,23608
8444,1,,,,,M,25,3,32580
8445,1,,,,,F,25,3,38134
8446,1,,,,,M,35,7,15203
8447,1,,,,,M,25,3,94118
8448,1,,,,,M,56,13,63122
8449,1,,,,,M,50,15,12740
8450,1,,,,,F,18,4,06268
8451,1,,,,,M,50,1,19087-3622
8452,1,,,,,M,18,4,26201
8453,1,,,,,M,45,16,60302
8454,1,,,,,M,45,0,23462
8455,1,,,,,F,25,0,91107
8456,1,,,,,M,50,15,02474
8457,1,,,,,F,18,4,94121
8458,1,,,,,M,56,1,03825
8459,1,,,,,F,18,0,91107
8460,1,,,,,F,56,7,93060
8461,1,,,,,M,56,16,55901
8462,1,,,,,M,35,17,23451
8463,1,,,,,F,56,13,03261
8464,1,,,,,F,50,0,04259
8465,1,,,,,M,35,17,06110
8466,1,,,,,M,18,15,21042
8467,1,,,,,F,25,14,94110
8468,1,,,,,M,56,11,04259
8469,1,,,,,M,1,10,03608
8470,1,,,,,F,35,16,03301
8471,1,,,,,M,35,16,10014
8472,1,,,,,F,35,9,03769
8473,1,,,,,M,25,4,22030
8474,1,,,,,M,25,1,02571
8475,1,,,,,F,35,7,10012
8476,1,,,,,F,25,4,04101
8477,1,,,,,M,56,17,03801
8478,1,,,,,M,45,1,22314
8479,1,,,,,M,45,14,07458
8480,1,,,,,M,25,17,23462
8481,1,,,,,F,25,3,46227
8482,1,,,,,M,25,2,46142
8483,1,,,,,M,25,0,46227
8484,1,,,,,M,45,3,04011
8485,1,,,,,M,25,12,94114
8486,1,,,,,F,50,6,04086
8487,1,,,,,M,45,1,78212
8488,1,,,,,M,25,0,60618
8489,1,,,,,F,35,6,48105
8490,1,,,,,F,25,14,55104
8491,1,,,,,M,45,6,22630
8492,1,,,,,M,1,11,94610
8493,1,,,,,M,35,7,85331
8494,1,,,,,M,35,2,55104
8495,1,,,,,F,25,2,94133
8496,1,,,,,M,18,4,55116
8497,1,,,,,F,50,7,94123
8498,1,,,,,F,25,6,48108
8499,1,,,,,F,35,0,46142
8500,1,,,,,M,45,16,10962
8501,1,,,,,M,35,7,98103
8502,1,,,,,F,35,17,84067
8503,1,,,,,M,25,1,19335
8504,1,,,,,F,18,4,02809
8505,1,,,,,M,18,4,80521
8506,1,,,,,M,25,4,30349
8507,1,,,,,M,56,1,40601
8508,1,,,,,F,25,16,45750
8509,1,,,,,F,35,1,44107
8510,1,,,,,M,35,1,45750
8511,1,,,,,M,25,17,90031
8512,1,,,,,M,1,2,04101
8513,1,,,,,M,35,0,96707-1321
8514,1,,,,,F,50,4,20902
8515,1,,,,,M,18,12,80526
8516,1,,,,,M,35,1,01773
8517,1,,,,,M,18,14,25301
8518,1,,,,,F,35,9,46077
8519,1,,,,,M,18,14,80526
8520,1,,,,,F,50,18,04849
8521,1,,,,,F,45,6,04240
8522,1,,,,,M,25,1,20912
8523,1,,,,,F,25,17,91007
8524,1,,,,,M,35,18,17350
8525,1,,,,,M,50,11,04210
8526,1,,,,,M,18,19,75080
8527,1,,,,,F,35,0,01545
8528,1,,,,,M,18,4,46219
8529,1,,,,,M,25,7,55411
8530,1,,,,,M,25,17,94602
8531,1,,,,,M,45,12,55436
8532,1,,,,,M,35,0,13045
8533,1,,,,,F,18,20,60194
8534,1,,,,,M,25,0,20008
8535,1,,,,,M,1,10,55317
8536,1,,,,,F,25,1,04210
8537,1,,,,,M,25,14,17857
8538,1,,,,,M,35,16,81321
8539,1,,,,,F,45,9,03862
8540,1,,,,,M,25,20,14450
8541,1,,,,,F,45,16,04074
8542,1,,,,,M,25,5,46254
8543,1,,,,,M,45,1,48309
8544,1,,,,,F,50,6,95014
8545,1,,,,,F,45,6,63135
8546,1,,,,,M,25,12,94114
8547,1,,,,,F,35,1,23062
8548,1,,,,,M,56,1,04032
8549,1,,,,,M,45,7,03840
8550,1,,,,,F,25,1,55413
8551,1,,,,,F,25,2,90066
8552,1,,,,,M,25,12,94131
8553,1,,,,,F,35,6,54971
8554,1,,,,,F,18,4,44515
8555,1,,,,,F,45,3,44555
8556,1,,,,,M,18,17,44406
8557,1,,,,,M,35,0,42025
8558,1,,,,,M,25,7,55346
8559,1,,,,,F,50,13,03851
8560,1,,,,,M,25,12,90034
8561,1,,,,,M,25,7,94110
8562,1,,,,,M,25,14,23434
8563,1,,,,,M,25,1,04086
8564,1,,,,,F,18,14,50401
8565,1,,,,,M,25,2,60640
8566,1,,,,,M,25,4,04309
8567,1,,,,,M,25,0,94086
8568,1,,,,,F,25,9,84037
8569,1,,,,,M,18,20,63132
8570,1,,,,,F,35,14,02130
8571,1,,,,,M,56,12,04085
8572,1,,,,,M,25,16,04101
8573,1,,,,,M,35,17,03820
8574,1,,,,,F,45,6,04578
8575,1,,,,,F,35,3,04108
8576,1,,,,,M,18,12,04096
8577,1,,,,,M,45,1,03909
8578,1,,,,,M,56,11,13760
8579,1,,,,,F,25,4,70808
8580,1,,,,,M,35,0,97403
8581,1,,,,,F,35,17,98201
8582,1,,,,,M,25,4,94703
8583,1,,,,,M,50,4,94070
8584,1,,,,,M,25,3,60626
8585,1,,,,,F,45,9,95030
8586,1,,,,,M,45,16,55406
8587,1,,,,,M,45,11,03301
8588,1,,,,,F,1,10,02906
8589,1,,,,,M,35,14,90266
8590,1,,,,,M,56,1,23513
8591,1,,,,,F,35,17,92509
8592,1,,,,,M,18,2,19072
8593,1,,,,,F,56,0,08055
8594,1,,,,,M,18,4,63108
8595,1,,,,,F,25,1,79928
8596,1,,,,,M,35,17,94132
8597,1,,,,,M,25,12,55405
8598,1,,,,,M,25,17,48092
8599,1,,,,,M,35,7,14607
8600,1,,,,,F,25,3,52001
8601,1,,,,,M,35,6,84103
8602,1,,,,,M,35,16,16844
8603,1,,,,,M,25,1,27713
8604,1,,,,,M,25,12,94402
8605,1,,,,,M,25,20,33626
8606,1,,,,,M,25,7,11228
8607,1,,,,,M,35,14,84057
8608,1,,,,,M,35,12,95952
8609,1,,,,,M,50,15,63121
8610,1,,,,,F,45,1,60417
8611,1,,,,,M,50,17,49506
8612,1,,,,,F,50,7,55082
8613,1,,,,,M,35,15,85282
8614,1,,,,,F,35,12,94014
8615,1,,,,,M,18,12,84041
8616,1,,,,,F,25,0,55421
8617,1,,,,,F,50,20,98115
8618,1,,,,,F,25,1,970025
8619,1,,,,,F,25,1,02453
8620,1,,,,,M,25,12,91423
8621,1,,,,,M,18,20,85054
8622,1,,,,,M,45,0,27312
8623,1,,,,,F,18,12,84107
8624,1,,,,,M,18,0,84058
8625,1,,,,,M,35,1,02144
8626,1,,,,,F,25,15,92507
8627,1,,,,,M,18,17,98121
8628,1,,,,,M,45,18,99826
8629,1,,,,,F,35,0,99801
8630,1,,,,,F,35,6,55401
8631,1,,,,,M,1,10,55616
8632,1,,,,,M,45,0,97520
8633,1,,,,,F,25,3,92103
8634,1,,,,,M,45,1,63105
8635,1,,,,,M,50,17,63033
8636,1,,,,,M,50,17,90031
8637,1,,,,,M,25,7,63303
8638,1,,,,,M,25,15,94040
8639,1,,,,,F,25,0,55108
8640,1,,,,,M,35,17,62958
8641,1,,,,,F,18,4,63144
8642,1,,,,,M,35,0,02108
8643,1,,,,,F,18,4,55406
8644,1,,,,,M,25,7,63105
8645,1,,,,,F,50,11,94102
8646,1,,,,,M,56,20,44281
8647,1,,,,,M,45,12,40515
8648,1,,,,,F,50,0,55401
8649,1,,,,,M,50,17,14568
8650,1,,,,,M,50,0,62234
8651,1,,,,,F,35,1,91106
8652,1,,,,,M,35,17,90035
8653,1,,,,,M,45,2,94618
8654,1,,,,,M,18,4,55104
8655,1,,,,,M,25,16,55421
8656,1,,,,,F,35,17,90291
8657,1,,,,,F,25,14,48067
8658,1,,,,,M,35,12,55082
8659,1,,,,,M,45,0,92679
8660,1,,,,,M,56,13,55804
8661,1,,,,,M,35,15,77007
8662,1,,,,,M,25,2,48197
8663,1,,,,,M,18,7,55403
8664,1,,,,,M,25,17,23454
8665,1,,,,,M,56,1,55116
8666,1,,,,,M,25,7,46220
8667,1,,,,,M,25,6,55439
8668,1,,,,,M,45,17,94931
8669,1,,,,,M,35,0,94110
8670,1,,,,,M,1,10,63123-1507
8671,1,,,,,M,50,14,55407
8672,1,,,,,M,18,4,94708
8673,1,,,,,F,50,20,95404
8674,1,,,,,M,18,19,94111
8675,1,,,,,F,25,12,94526
8676,1,,,,,M,35,7,94086
8677,1,,,,,M,35,0,95118
8678,1,,,,,F,56,2,949702
8679,1,,,,,M,35,20,94131
8680,1,,,,,M,35,0,90065
8681,1,,,,,M,25,11,65775
8682,1,,,,,M,25,4,92507
8683,1,,,,,M,35,14,68108
8684,1,,,,,M,35,2,55423
8685,1,,,,,M,25,1,55403
8686,1,,,,,M,50,1,55406
8687,1,,,,,M,25,12,63043
8688,1,,,,,F,45,16,55116
8689,1,,,,,M,35,0,55405
8690,1,,,,,M,35,0,29063
8691,1,,,,,M,18,12,55401
8692,1,,,,,F,56,8,90210
8693,1,,,,,M,25,17,55105
8694,1,,,,,M,25,0,55121
8695,1,,,,,F,25,4,55407
8696,1,,,,,F,56,14,91791
8697,1,,,,,F,25,2,55106
8698,1,,,,,M,45,17,54022
8699,1,,,,,M,45,17,56001
8700,1,,,,,M,50,20,55419
8701,1,,,,,M,35,7,94550
8702,1,,,,,M,1,10,90210
8703,1,,,,,F,18,4,48433
8704,1,,,,,F,56,13,92407
8705,1,,,,,M,25,4,46254
8706,1,,,,,F,25,2,63119
8707,1,,,,,M,25,17,90505
8708,1,,,,,M,35,12,49508
8709,1,,,,,F,56,1,90402
8710,1,,,,,M,45,16,92807
8711,1,,,,,M,35,3,48827
8712,1,,,,,F,18,4,91030
8713,1,,,,,M,25,20,60615
8714,1,,,,,F,45,16,65441
8715,1,,,,,M,45,15,63119
8716,1,,,,,M,18,4,64154
8717,1,,,,,M,50,15,48103
8718,1,,,,,M,18,4,26241
8719,1,,,,,M,45,0,92626
8720,1,,,,,M,35,6,92672
8721,1,,,,,F,35,1,89447
8722,1,,,,,M,35,12,91104
8723,1,,,,,F,56,12,90290
8724,1,,,,,M,25,7,10025
8725,1,,,,,F,56,13,90241
8726,1,,,,,M,50,6,90504
8727,1,,,,,M,35,7,91001
8728,1,,,,,M,35,20,91505
8729,1,,,,,F,45,1,14618
8730,1,,,,,M,25,20,60615
8731,1,,,,,M,25,17,92584
8732,1,,,,,F,25,14,05345
8733,1,,,,,M,25,12,92404
8734,1,,,,,M,25,4,70115
8735,1,,,,,M,18,1,70006
8736,1,,,,,F,25,4,89431
8737,1,,,,,M,18,17,02139
8738,1,,,,,F,56,13,60506
8739,1,,,,,F,25,15,62901
8740,1,,,,,F,25,17,19810
8741,1,,,,,M,35,7,14850
8742,1,,,,,M,35,12,11375
8743,1,,,,,M,25,20,10010
8744,1,,,,,F,35,4,97068
8745,1,,,,,M,45,12,44312
8746,1,,,,,F,45,6,60031
8747,1,,,,,F,18,2,55408
8748,1,,,,,F,18,6,92145
8749,1,,,,,F,35,6,23507
8750,1,,,,,M,35,0,43081
8751,1,,,,,M,25,16,60614
8752,1,,,,,M,45,6,23452
8753,1,,,,,F,35,7,30350
8754,1,,,,,M,25,12,60613
8755,1,,,,,F,18,4,11024
8756,1,,,,,F,50,7,11771
8757,1,,,,,M,35,16,02536
8758,1,,,,,M,25,4,84111
8759,1,,,,,M,35,2,20818
8760,1,,,,,F,35,16,97330
8761,1,,,,,M,45,1,16673
8762,1,,,,,M,50,7,84093
8763,1,,,,,M,56,17,84121
8764,1,,,,,M,45,16,22652
8765,1,,,,,M,45,17,84109-2001
8766,1,,,,,F,18,19,05070
8767,1,,,,,M,50,16,65401
8768,1,,,,,F,1,10,22801
8769,1,,,,,M,18,4,43215
8770,1,,,,,M,25,14,28715
8771,1,,,,,F,25,1,23603
8772,1,,,,,M,56,13,97520
8773,1,,,,,M,35,7,19004
8774,1,,,,,F,56,0,95062
8775,1,,,,,M,25,2,55344
8776,1,,,,,F,25,7,75093
8777,1,,,,,M,45,17,97330
8778,1,,,,,M,56,2,93950
8779,1,,,,,M,1,0,20132
8780,1,,,,,M,50,6,97470
8781,1,,,,,M,25,3,19147
8782,1,,,,,M,25,2,20037
8783,1,,,,,M,45,7,19067
8784,1,,,,,M,25,4,70003
8785,1,,,,,F,50,12,95472
8786,1,,,,,F,18,4,19102
8787,1,,,,,M,35,1,23185
8788,1,,,,,M,25,4,16803
8789,1,,,,,M,18,4,10013
8790,1,,,,,M,56,17,75225
8791,1,,,,,M,25,1,23462
8792,1,,,,,F,25,6,19102
8793,1,,,,,M,25,17,38111
8794,1,,,,,F,35,16,77027
8795,1,,,,,F,35,19,75069
8796,1,,,,,M,25,17,19810
8797,1,,,,,M,56,14,18954
8798,1,,,,,M,50,7,19047
8799,1,,,,,M,18,10,67206
8800,1,,,,,F,35,1,23508
8801,1,,,,,M,25,11,75206
8802,1,,,,,M,56,16,19131
8803,1,,,,,M,50,7,19380
8804,1,,,,,M,18,0,02780
8805,1,,,,,M,50,6,193122042
8806,1,,,,,M,25,0,90069
8807,1,,,,,M,25,12,90240
8808,1,,,,,F,35,16,78222
8809,1,,,,,M,35,20,19108
8810,1,,,,,M,50,7,18977
8811,1,,,,,F,35,1,19348
8812,1,,,,,F,45,0,08081
8813,1,,,,,F,25,9,93940
8814,1,,,,,F,45,6,19802
8815,1,,,,,M,35,15,78250
8816,1,,,,,M,35,2,78006
8817,1,,,,,M,35,13,89128
8818,1,,,,,M,25,0,55408
8819,1,,,,,F,1,10,22932
8820,1,,,,,M,56,12,02143
8821,1,,,,,M,35,6,95521
8822,1,,,,,F,25,0,70118
8823,1,,,,,M,1,10,95123
8824,1,,,,,F,25,0,10011
8825,1,,,,,M,50,7,80302
8826,1,,,,,M,25,7,91608
8827,1,,,,,M,25,0,20009
8828,1,,,,,M,50,12,34761
8829,1,,,,,M,35,2,20818
8830,1,,,,,M,45,0,10016
8831,1,,,,,M,25,11,02453
8832,1,,,,,M,45,5,98502
8833,1,,,,,M,50,7,94709
8834,1,,,,,M,45,17,40515
8835,1,,,,,F,50,1,33149
8836,1,,,,,F,25,1,77707
8837,1,,,,,M,35,7,77565
8838,1,,,,,M,18,11,10028
8839,1,,,,,M,25,17,95014
8840,1,,,,,M,35,7,64055
8841,1,,,,,M,25,12,91106
8842,1,,,,,M,18,18,65265
8843,1,,,,,M,25,17,35205
8844,1,,,,,M,50,16,12866
8845,1,,,,,M,25,6,35205
8846,1,,,,,M,18,17,55423
8847,1,,,,,M,25,1,92101
8848,1,,,,,M,18,4,44502
8849,1,,,,,F,50,0,66762
8850,1,,,,,M,35,7,77565-2332
8851,1,,,,,M,56,1,04240
8852,1,,,,,M,18,0,48314
8853,1,,,,,M,25,20,98101
8854,1,,,,,M,35,1,10012
8855,1,,,,,M,25,3,98034
8856,1,,,,,M,18,19,30662
8857,1,,,,,F,25,4,44406
8858,1,,,,,M,25,7,60046
8859,1,,,,,M,25,16,20007
8860,1,,,,,M,25,16,33301
8861,1,,,,,M,18,14,10024
8862,1,,,,,M,35,1,74012
8863,1,,,,,F,18,4,44509
8864,1,,,,,M,35,7,37027
8865,1,,,,,F,18,4,90066
8866,1,,,,,M,25,4,30052
8867,1,,,,,M,25,17,94043
8868,1,,,,,M,45,6,53216
8869,1,,,,,F,35,17,91107
8870,1,,,,,M,35,6,91103
8871,1,,,,,M,50,6,42420
8872,1,,,,,M,18,15,06114
8873,1,,,,,M,35,7,01720
8874,1,,,,,F,50,4,53562
8875,1,,,,,M,18,4,63141
8876,1,,,,,M,56,17,92009
8877,1,,,,,F,35,11,05602
8878,1,,,,,M,1,10,60423
8879,1,,,,,M,45,1,45208
8880,1,,,,,F,35,9,33445
8881,1,,,,,M,1,10,60423
8882,1,,,,,M,45,14,30005
8883,1,,,,,M,50,0,45420
8884,1,,,,,M,25,12,94110
8885,1,,,,,M,35,11,85044
8886,1,,,,,M,25,7,19003
8887,1,,,,,F,35,7,55441
8888,1,,,,,F,18,20,45202
8889,1,,,,,M,18,20,67212
8890,1,,,,,F,35,4,44485
8891,1,,,,,M,35,12,96555
8892,1,,,,,M,18,16,06510
8893,1,,,,,F,35,9,44406
8894,1,,,,,F,45,7,80304
8895,1,,,,,F,35,0,85024
8896,1,,,,,F,25,4,55455
8897,1,,,,,M,25,7,80303
8898,1,,,,,M,35,12,14619
8899,1,,,,,M,25,7,55409
8900,1,,,,,M,35,7,80304
8901,1,,,,,M,56,7,20814
8902,1,,,,,F,56,3,75001
8903,1,,,,,F,18,4,55118
8904,1,,,,,F,25,1,35243
8905,1,,,,,F,35,15,43065
8906,1,,,,,M,50,7,95376
8907,1,,,,,M,18,4,02871
8908,1,,,,,F,45,6,01545
8909,1,,,,,M,50,13,56342
8910,1,,,,,M,25,1,02908
8911,1,,,,,M,35,7,91302
8912,1,,,,,M,25,0,98102
8913,1,,,,,M,25,4,55455
8914,1,,,,,M,50,1,46077
8915,1,,,,,F,35,17,60618
8916,1,,,,,M,25,1,40214
8917,1,,,,,M,18,2,90025
8918,1,,,,,M,18,0,31211
8919,1,,,,,F,35,9,07452
8920,1,,,,,F,56,6,91941
8921,1,,,,,M,18,2,81291
8922,1,,,,,M,25,17,01060
8923,1,,,,,M,18,0,89129
8924,1,,,,,M,18,4,94706
8925,1,,,,,M,25,7,91436
8926,1,,,,,F,56,1,96734
8927,1,,,,,M,25,12,94501
8928,1,,,,,M,56,10,11361
8929,1,,,,,M,35,1,10016
8930,1,,,,,M,18,4,55120
8931,1,,,,,M,35,0,98122
8932,1,,,,,M,18,10,64050
8933,1,,,,,M,1,0,75070
8934,1,,,,,M,25,0,60173
8935,1,,,,,M,25,12,91104
8936,1,,,,,M,35,7,92506
8937,1,,,,,M,25,4,14607
8938,1,,,,,M,25,5,97213
8939,1,,,,,F,25,0,60657
8940,1,,,,,M,25,4,14607
8941,1,,,,,M,25,14,46268
8942,1,,,,,M,25,7,55441
8943,1,,,,,F,50,16,07462
8944,1,,,,,M,35,7,07043
8945,1,,,,,F,25,0,94104
8946,1,,,,,F,25,4,02138
8947,1,,,,,M,25,1,14608
8948,1,,,,,M,1,10,54220
8949,1,,,,,M,18,4,01095
8950,1,,,,,F,45,1,27615
8951,1,,,,,F,18,0,64030
8952,1,,,,,F,1,10,01915
8953,1,,,,,F,45,14,22206
8954,1,,,,,F,45,14,75006
8955,1,,,,,M,50,6,01545
8956,1,,,,,F,25,17,97330
8957,1,,,,,M,25,20,60622
8958,1,,,,,F,56,13,02838
8959,1,,,,,M,18,4,32606
8960,1,,,,,M,1,10,55305
8961,1,,,,,M,25,16,30269
8962,1,,,,,F,25,2,10019
8963,1,,,,,M,35,4,58369
8964,1,,,,,M,25,6,94404
8965,1,,,,,M,35,7,78705
8966,1,,,,,M,35,12,10025
8967,1,,,,,F,25,14,46220
8968,1,,,,,M,35,7,40601
8969,1,,,,,M,18,4,15217
8970,1,,,,,M,45,1,97405
8971,1,,,,,M,35,1,42718
8972,1,,,,,M,35,7,20191
8973,1,,,,,F,25,2,68502
8974,1,,,,,M,18,0,37211
8975,1,,,,,M,25,12,87571
8976,1,,,,,F,25,0,94110
8977,1,,,,,M,25,7,90210
8978,1,,,,,M,56,20,91030
8979,1,,,,,M,25,0,60611
8980,1,,,,,M,25,17,60611
8981,1,,,,,F,25,4,91740
8982,1,,,,,M,25,20,91740
8983,1,,,,,F,25,7,55122
8984,1,,,,,F,25,14,55418
8985,1,,,,,M,18,4,12604
8986,1,,,,,M,25,2,90210
8987,1,,,,,F,18,4,63146
8988,1,,,,,M,18,2,63138
8989,1,,,,,M,25,16,55426
8990,1,,,,,M,18,4,55410
8991,1,,,,,M,45,16,97068
8992,1,,,,,M,25,8,85203
8993,1,,,,,M,56,13,94114
8994,1,,,,,M,45,2,94102
8995,1,,,,,F,18,4,60613
8996,1,,,,,M,45,1,44406
8997,1,,,,,M,25,0,97401
8998,1,,,,,M,25,12,95030
8999,1,,,,,M,25,2,60626
9000,1,,,,,M,35,7,55124
9001,1,,,,,F,1,0,27245
9002,1,,,,,M,25,12,19067
9003,1,,,,,M,35,17,55126
9004,1,,,,,M,25,2,43202
9005,1,,,,,M,25,20,94111
9006,1,,,,,M,25,17,00693
9007,1,,,,,F,1,10,02332
9008,1,,,,,F,56,6,45504
9009,1,,,,,F,35,9,55410
9010,1,,,,,F,18,4,95602
9011,1,,,,,F,25,17,92121
9012,1,,,,,M,25,5,85281
9013,1,,,,,M,56,7,27410
9014,1,,,,,M,25,0,02478
9015,1,,,,,F,56,1,60605
9016,1,,,,,M,50,0,62025-8000
